Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Log
1.04E-20,-39.96593332,2.91E-05,-9.072214022,0,0.00043389,0.0029098,5,0.2,300,300,-2.758453519
2.00E-19,-37.39794001,0.0023323,-5.264431175,0,0.008429,0.00089686,6,0.166666667,381,217,-1.80421101
0.0011462,-5.881479192,0.00035858,-6.890827874,0.002441,0.00019206,6.65E-07,15,0.066666667,70,70,-2.449588181
8.97E-06,-10.09441511,0.00021986,-7.315707553,1.77E-12,0.00028285,2.83E-05,11,0.090909091,180,180,-2.713476168
0.0019077,-5.438979841,0.00089039,-6.100839452,0.016481,0.00055907,4.55E-06,17,0.058823529,100,100,-1.960982678
1.29E-20,-39.77882058,3.60E-05,-8.887394998,0,0.00053645,0.0035976,10,0.1,300,300,-2.064235861
6.93E-11,-20.31853353,0.00018998,-7.442584233,0,0.00062876,0.00033383,13,0.076923077,275,233,-2.142782124
0.00031661,-6.998950744,9.90E-05,-8.008729611,0.00067428,5.31E-05,1.84E-07,20,0.05,70,70,-2.758453519
2.64E-05,-9.156792146,0.00064746,-6.377574114,5.20E-12,0.00083295,8.33E-05,18,0.055555556,180,180,-1.816673203
0.0011798,-5.856383216,0.00055066,-6.518232939,0.010192,0.00034575,2.81E-06,16,0.0625,100,100,-2.222341229
1.34E-21,-41.7457904,3.76E-06,-10.84962431,0,5.60E-05,0.00037566,13,0.076923077,300,300,-2.817556814
6.52E-07,-12.37150481,0.00013793,-7.720682528,4.30E-172,0.00019643,1.36E-05,11,0.090909091,241,183,-2.907735639
0.01663,-3.558215502,0.0052026,-4.567559127,0.035417,0.0027865,9.64E-06,3,0.333333333,70,70,-2.685900937
0.00036791,-6.868516815,0.0090132,-4.090241984,7.24E-11,0.011595,0.0011591,3,0.333333333,180,180,-2.229295232
0.0083397,-4.157699143,0.0038925,-4.819542758,0.072048,0.0024441,1.99E-05,8,0.125,100,100,-1.975063032
5.28E-21,-40.55473215,1.48E-05,-9.659476569,0,0.00022001,0.0014755,15,0.066666667,300,300,-2.099130582
0.00016338,-7.573602217,0.0057364,-4.482721146,0,0.0032274,2.46E-08,7,0.142857143,399,108,-2.17866337
0.0047485,-4.646887115,0.0014855,-5.656254688,0.010113,0.00079566,2.75E-06,15,0.066666667,70,70,-1.832298765
3.69E-05,-8.865947268,0.00090455,-6.087134844,7.26E-12,0.0011637,0.00011632,9,0.111111111,180,180,-2.273500998
0.013406,-3.74540157,0.0062569,-4.407281572,0.11581,0.0039287,3.20E-05,6,0.166666667,100,100,-2.018797722
1.48E-21,-41.65947657,4.14E-06,-10.76599932,0,6.16E-05,0.00041333,20,0.05,300,300,-2.401899223
4.53E-20,-38.6878036,0.00012679,-7.793829996,0,0.0072068,0.24852,1,1,217,388,-2.211004852
0.0021814,-5.322529382,0.00068245,-6.331858324,0.0046458,0.00036552,1.26E-06,19,0.052631579,70,70,-1.964770444
2.49E-05,-9.207601306,0.00060968,-6.429796103,4.89E-12,0.00078435,7.84E-05,14,0.071428571,180,180,-2.061055195
0.013296,-3.752557987,0.0062056,-4.414432443,0.11486,0.0038964,3.17E-05,5,0.2,100,100,-2.180745691
1.23E-19,-37.82018978,0.00034435,-6.925999825,0,0.0051278,0.034389,2,0.5,300,300,-2.481775686
4.27E-18,-34.73914425,4.25E-06,-10.74322214,0,8.18E-05,0.0011176,18,0.055555556,233,334,-2.129590242
0.0064309,-4.383456487,0.0020119,-5.392787219,0.013696,0.0010776,3.73E-06,13,0.076923077,70,70,-1.824865241
0.001077,-5.935568593,0.026385,-3.157285803,2.12E-10,0.033945,0.0033931,2,0.5,180,180,-2.114989524
0.012145,-3.831204962,0.0056685,-4.493063698,0.10492,0.0035592,2.90E-05,5,0.2,100,100,-2.220050157
1.15E-21,-41.87860432,3.22E-06,-10.98428826,0,4.79E-05,0.00032148,12,0.083333333,300,300,-2.95475528
1.21E-06,-11.83442926,0.0059196,-4.455415277,5.30E-34,0.016894,0.015688,3,0.333333333,183,241,-1.916748283
0.00294,-5.063305339,0.00091977,-6.07264152,0.0062613,0.00049263,1.70E-06,17,0.058823529,70,70,-1.931777021
1.75E-05,-9.513923903,0.00042761,-6.737904294,3.43E-12,0.00055011,5.50E-05,16,0.0625,180,180,-2.099130582
0.0014697,-5.665542612,0.00068594,-6.327427742,0.012697,0.0004307,3.50E-06,19,0.052631579,100,100,-1.977654124
9.08E-21,-40.0838283,2.54E-05,-9.190332567,0,0.00037867,0.0025395,5,0.2,300,300,-2.817556814
0.0060255,-4.440013818,0.0016372,-5.571796528,0.0056787,0.00081712,1.12E-06,13,0.076923077,108,62,-1.93771893
0.0011063,-5.912254175,0.00034611,-6.921571705,0.0023562,0.00018538,6.41E-07,16,0.0625,70,70,-2.408901987
0.0005107,-6.583668284,0.012511,-3.805415952,1.00E-10,0.016096,0.0016089,4,0.25,180,180,-1.83698779
0.00096501,-6.030936372,0.00045041,-6.692783952,0.008337,0.00028281,2.30E-06,19,0.052631579,100,100,-2.16035229
8.51E-21,-40.14014088,2.38E-05,-9.246846086,0,0.00035473,0.0023789,12,0.083333333,300,300,-2.085508753
5.20E-37,-72.56799331,0.0001219,-7.827992589,0,0.001858,0.0045977,9,0.111111111,388,273,-1.8033265
0.0021069,-5.352712154,0.00065913,-6.362057842,0.004487,0.00035303,1.22E-06,20,0.05,70,70,-1.935317434
2.28E-05,-9.284130306,0.00055814,-6.506513704,4.48E-12,0.00071805,7.18E-05,19,0.052631579,180,180,-1.834162375
0.01241,-3.812456437,0.0057921,-4.474327897,0.10721,0.0036368,2.96E-05,8,0.125,100,100,-1.802443787
2.08E-21,-41.36387333,5.81E-06,-10.47164774,0,8.65E-05,0.00058035,14,0.071428571,300,300,-2.564314862
7.83E-22,-42.21247648,7.55E-05,-8.244106097,0,0.00077804,0.002076,7,0.142857143,334,274,-2.391591648
0.00012082,-7.835722337,3.78E-05,-8.8450164,0.0002573,2.02E-05,7.00E-08,18,0.055555556,70,70,-3.268354837
1.32E-05,-9.758852138,0.00032256,-6.982778979,2.59E-12,0.00041497,4.15E-05,19,0.052631579,180,180,-2.072296087
0.0051528,-4.575913428,0.002405,-5.237769839,0.044516,0.0015101,1.23E-05,7,0.142857143,100,100,-2.300153606
1.90E-20,-39.4424928,5.32E-05,-8.548176735,0,0.00079198,0.0053113,8,0.125,300,300,-2.088874365
2.51E-20,-39.20065256,1.64E-06,-11.5703123,0,4.40E-05,0.00081131,18,0.055555556,241,346,-2.291978733
0.0019981,-5.39876556,0.00062511,-6.408087107,0.0042554,0.00033481,1.16E-06,11,0.090909091,70,70,-2.477620981
3.52E-05,-8.906914673,0.00086143,-6.129560015,6.92E-12,0.0011082,0.00011078,11,0.090909091,180,180,-2.120411014
0.0057725,-4.477272117,0.0026942,-5.139140336,0.04987,0.0016917,1.38E-05,7,0.142857143,100,100,-2.250835908
1.08E-20,-39.93315249,3.02E-05,-9.039986114,0,0.00044987,0.003017,11,0.090909091,300,300,-2.057897653
0.00034909,-6.914125184,0.0032552,-4.974844646,5.86E-05,0.0045479,0.0015268,6,0.166666667,62,198,-1.93771893
0.0014391,-5.683818054,0.00045022,-6.693150433,0.0030649,0.00024114,8.34E-07,8,0.125,70,70,-2.896743767
5.34E-05,-8.544917486,0.0013084,-5.766518929,1.05E-11,0.0016832,0.00016825,5,0.2,180,180,-2.623751625
0.012912,-3.778012965,0.0060266,-4.439855265,0.11155,0.003784,3.08E-05,5,0.2,100,100,-2.193453745
5.15E-20,-38.57638554,0.00014421,-7.682009246,0,0.0021476,0.014402,6,0.166666667,300,300,-1.905528871
7.15E-12,-22.29138792,0.00028686,-7.084660012,0,0.0012581,0.0013048,8,0.125,273,249,-2.193453745
0.00031085,-7.014898257,9.72E-05,-8.02466747,0.00066202,5.21E-05,1.80E-07,20,0.05,70,70,-2.766420143
2.62E-05,-9.163397417,0.00064072,-6.386663439,5.14E-12,0.00082429,8.24E-05,18,0.055555556,180,180,-1.821195654
0.12465,-1.808615434,0.058177,-2.470497355,1.0768,0.036529,0.00029718,1,1,100,100,-2.606705644
4.50E-21,-40.69357497,1.26E-05,-9.79925891,0,0.00018744,0.0012571,11,0.090909091,300,300,-2.438111872
5.34E-14,-26.54491749,0.00013739,-7.724089753,0,0.00088873,0.001975,12,0.083333333,274,269,-1.889208339
0.11916,-1.847739011,0.037279,-2.857071492,0.25377,0.019967,6.91E-05,2,0.5,70,70,-2.182838044
1.17E-05,-9.863628277,0.00028784,-7.081697708,2.31E-12,0.00037031,3.70E-05,10,0.1,180,180,-2.679272273
0.0024623,-5.21731807,0.0011492,-5.879208765,0.021272,0.0007216,5.87E-06,14,0.071428571,100,100,-2.018797722
3.79E-20,-38.84272158,0.00010622,-7.947587406,0,0.0015818,0.010608,7,0.142857143,300,300,-1.904412253
8.56E-12,-22.13505247,0.00036177,-6.8831349,0,0.00074928,3.08E-05,11,0.090909091,346,195,-2.374955206
0.0039512,-4.806541974,0.0012361,-5.815892787,0.0084149,0.00066207,2.29E-06,13,0.076923077,70,70,-2.036410483
3.76E-06,-10.84962431,9.21E-05,-8.07148074,7.39E-13,0.00011843,1.18E-05,17,0.058823529,180,180,-2.713476168
0.0044195,-4.709253724,0.0020628,-5.371085755,0.038181,0.0012952,1.05E-05,8,0.125,100,100,-2.250835908
2.90E-21,-41.075204,8.11E-06,-10.18195829,0,0.0001208,0.00081012,20,0.05,300,300,-2.109640469
4.04E-10,-18.78723727,1.03E-06,-11.97432555,4.20E-44,2.51E-06,1.38E-06,19,0.052631579,198,227,-4.197910742
0.04246,-2.74404002,0.013283,-3.753407655,0.090427,0.0071147,2.46E-05,5,0.2,70,70,-1.835112042
3.47E-05,-8.91934105,0.00085062,-6.140528821,6.83E-12,0.0010943,0.00010939,11,0.090909091,180,180,-2.125895237
0.056464,-2.496456718,0.026354,-3.158306917,0.4878,0.016547,0.00013462,3,0.333333333,100,100,-1.996367163
6.15E-20,-38.42224977,0.00017217,-7.528085041,0,0.0025639,0.017194,1,1,300,300,-3.384860406
0.006165,-4.420133838,0.0012403,-5.812946513,5.02E-102,0.00056163,4.75E-08,20,0.05,249,68,-1.80950022
0.0037046,-4.862517355,0.001159,-5.871833128,0.0078898,0.00062075,2.15E-06,15,0.066666667,70,70,-1.940095944
6.21E-06,-10.4138168,0.0001521,-7.635741572,1.22E-12,0.00019568,1.96E-05,18,0.055555556,180,180,-2.445728951
0.00027648,-7.116672558,0.00012904,-7.778551291,0.0023885,8.10E-05,6.59E-07,17,0.058823529,100,100,-2.799833754
1.90E-19,-37.4424928,0.0005327,-6.547034606,0,0.0079328,0.0532,3,0.333333333,300,300,-1.940095944
0.0054497,-4.527254809,0.00084344,-6.147891613,0,0.00030605,1.03E-09,9,0.111111111,269,33,-2.612307697
0.16809,-1.548916246,0.052586,-2.558259726,0.35798,0.028165,9.75E-05,1,1,70,70,-2.635486526
3.03E-06,-11.03711474,7.41E-05,-8.260363584,5.95E-13,9.54E-05,9.53E-06,10,0.1,180,180,-3.268354837
0.00076705,-6.230352651,0.00035801,-6.892209685,0.0066267,0.00022479,1.83E-06,15,0.066666667,100,100,-2.465377466
1.23E-20,-39.82018978,3.44E-05,-8.926883115,0,0.00051224,0.0034352,12,0.083333333,300,300,-1.925951931
1.80E-09,-17.48945499,0.0029953,-5.047119347,3.32E-77,0.017584,0.060547,2,0.5,195,284,-2.054762903
0.0012153,-5.830633004,0.00038019,-6.839998621,0.0025881,0.00020363,7.05E-07,12,0.083333333,70,70,-2.618000978
1.43E-05,-9.689327925,0.00034924,-6.913752041,2.80E-12,0.00044929,4.49E-05,16,0.0625,180,180,-2.187053237
0.0011666,-5.866156056,0.00054448,-6.528036136,0.010078,0.00034188,2.78E-06,10,0.1,100,100,-2.635486526
6.05E-19,-36.43648925,0.0016952,-5.541558113,0,0.025245,0.1693,1,1,300,300,-2.391591648
1.78E-15,-29.49916,7.23E-05,-8.281723405,0,0.0010565,0.0109,5,0.2,227,323,-2.220050157
0.0051009,-4.584706381,0.0015958,-5.594043079,0.010863,0.00085471,2.96E-06,12,0.083333333,70,70,-1.995034113
0.00016813,-7.548709574,0.0041189,-4.770437504,3.31E-11,0.005299,0.00052969,6,0.166666667,180,180,-1.967340954
0.19056,-1.439936512,0.088944,-2.101766687,1.6463,0.055847,0.00045434,2,0.5,100,100,-1.820275904
8.09E-19,-36.18410296,0.0022647,-5.28997864,0,0.033725,0.22617,1,1,300,300,-2.265808449
7.12E-07,-12.29504001,0.00020087,-7.394169841,1.67E-11,0.00055646,0.00096561,15,0.066666667,68,260,-1.888132853
0.005319,-4.548340019,0.001664,-5.557693356,0.011328,0.00089126,3.08E-06,10,0.1,70,70,-2.135192371
0.00052961,-6.552087646,0.012975,-3.773785267,1.04E-10,0.016692,0.0016685,4,0.25,180,180,-1.821195654
0.047408,-2.648296732,0.022127,-3.310154928,0.40957,0.013894,0.00011303,3,0.333333333,100,100,-2.072296087
1.00E-20,-40,2.81E-05,-9.10258736,0,0.0004188,0.0028086,9,0.111111111,300,300,-2.263276904
5.33E-09,-16.54654558,0.00011989,-7.84243408,1.39E-17,0.00086776,0.0072483,8,0.125,33,342,-1.822117357
0.0094023,-4.053531792,0.0029415,-5.062862295,0.020024,0.0015755,5.45E-06,6,0.166666667,70,70,-2.331492945
6.59E-06,-10.36222917,0.00016153,-7.583493614,1.30E-12,0.0002078,2.08E-05,18,0.055555556,180,180,-2.419622512
0.0026779,-5.144411289,0.0012499,-5.806249464,0.023135,0.00078481,6.38E-06,16,0.0625,100,100,-1.866333377
6.69E-21,-40.34914776,1.87E-05,-9.456316787,0,0.00027874,0.0018693,15,0.066666667,300,300,-1.996367163
0.0059436,-4.451900852,0.00098342,-6.014521927,0,0.00033748,3.11E-10,13,0.076923077,284,25,-2.206551879
0.010035,-3.996965246,0.0031393,-5.00633436,0.021371,0.0016814,5.82E-06,9,0.111111111,70,70,-1.951014697
0.00014099,-7.701623379,0.0034541,-4.923330187,2.77E-11,0.0044437,0.00044419,5,0.2,180,180,-2.202144101
0.00062416,-6.409408134,0.00029132,-7.071259397,0.0053922,0.00018292,1.49E-06,19,0.052631579,100,100,-2.349585617
3.91E-23,-44.81564649,1.09E-07,-13.925147,0,1.63E-06,1.09E-05,11,0.090909091,300,300,-4.498940738
0.0078608,-4.209066506,0.0021645,-5.32928482,0,0.0010034,1.98E-08,8,0.125,323,82,-2.441903712
0.0030986,-5.017668967,0.00096937,-6.02702085,0.006599,0.0005192,1.80E-06,18,0.055555556,70,70,-1.85933486
5.49E-05,-8.520855311,0.0013447,-5.74274919,1.08E-11,0.00173,0.00017293,12,0.083333333,180,180,-1.851428191
0.00029339,-7.065109386,0.00013694,-7.726939353,0.0025346,8.60E-05,6.99E-07,16,0.0625,100,100,-2.826697158
6.60E-21,-40.36091213,1.85E-05,-9.465656543,0,0.00027502,0.0018444,17,0.058823529,300,300,-1.89350313
0.34311,-0.929133248,0.10983,-1.918558033,0,0.056014,1.15E-05,2,0.5,260,86,-1.876605752
0.0010362,-5.969112824,0.00032416,-6.978481153,0.0022067,0.00017362,6.01E-07,20,0.05,70,70,-2.243531253
1.29E-05,-9.778820579,0.00031483,-7.003847781,2.53E-12,0.00040503,4.05E-05,13,0.076923077,180,180,-2.412446173
0.0012282,-5.821461814,0.00057327,-6.48328157,0.010611,0.00035995,2.93E-06,11,0.090909091,100,100,-2.530325227
1.72E-20,-39.52894311,4.82E-05,-8.633905924,0,0.00071718,0.0048096,11,0.090909091,300,300,-1.855363532
0.00016715,-7.553787238,0.001964,-5.413717033,0,0.0013339,3.17E-07,15,0.066666667,342,121,-1.883923828
0.0029341,-5.065050177,0.00091791,-6.074399798,0.0062487,0.00049164,1.70E-06,19,0.052631579,70,70,-1.836034017
0.0017268,-5.52551592,0.042304,-2.747237133,3.40E-10,0.054424,0.0054402,1,1,180,180,-2.512041907
0.0014121,-5.700269094,0.00065909,-6.362110555,0.012199,0.00041384,3.37E-06,19,0.052631579,100,100,-1.995034113
1.72E-18,-35.52894311,0.0048076,-4.636143347,0,0.071592,0.48012,1,1,300,300,-1.938886946
1.68E-06,-11.54938144,0.0006764,-6.339592802,1.72E-10,0.0022813,0.0067199,7,0.142857143,25,285,-1.823937695
0.0034283,-4.929842363,0.0010725,-5.939205398,0.0073013,0.00057445,1.99E-06,15,0.066666667,70,70,-1.973752819
0.0061239,-4.425943819,0.15003,-1.647643781,1.20E-09,0.19301,0.019293,1,1,180,180,-1.962254871
0.0064247,-4.384294294,0.0029987,-5.046133961,0.055504,0.0018828,1.53E-05,7,0.142857143,100,100,-2.204342398
7.76E-22,-42.22027656,2.17E-06,-11.32708053,0,3.24E-05,0.000217,16,0.0625,300,300,-2.875560989
1.79E-10,-19.49429394,2.34E-05,-9.261568285,1.79E-24,0.00018592,0.0015493,18,0.055555556,82,334,-1.826697158
0.013816,-3.719235351,0.0043222,-4.728590282,0.029423,0.002315,8.01E-06,6,0.166666667,70,70,-2.164353811
0.00011377,-7.887944484,0.0027871,-5.109694897,2.24E-11,0.0035856,0.00035842,8,0.125,180,180,-1.88709351
0.00019887,-7.402861453,9.28E-05,-8.064904048,0.001718,5.83E-05,4.74E-07,15,0.066666667,100,100,-3.051650618
2.52E-19,-37.19719892,0.00070488,-6.303769624,0,0.010497,0.070394,3,0.333333333,300,300,-1.818470818
0.00016209,-7.580487555,0.00079884,-6.195080394,7.60E-05,0.00092969,0.00014738,15,0.066666667,86,177,-1.872474075
0.0037358,-4.855232764,0.0011687,-5.864593912,0.0079563,0.00062599,2.17E-06,14,0.071428571,70,70,-1.996367163
7.07E-05,-8.301161172,0.0017314,-5.523205174,1.39E-11,0.0022275,0.00022266,10,0.1,180,180,-1.900008766
0.0017707,-5.503710025,0.00082644,-6.165577342,0.015297,0.00051892,4.22E-06,19,0.052631579,100,100,-1.896743767
1.24E-19,-37.81315663,0.00034683,-6.919766688,0,0.0051648,0.034637,4,0.25,300,300,-1.876605752
0.00061249,-6.425801995,0.00019303,-7.428750379,0.0021588,0.00010423,2.43E-07,12,0.083333333,121,78,-2.95475528
0.069078,-2.32132049,0.021611,-3.330650273,0.14712,0.011575,4.01E-05,3,0.333333333,70,70,-2.067445066
7.80E-06,-10.21581079,0.00019103,-7.437796849,1.53E-12,0.00024576,2.46E-05,11,0.090909091,180,180,-2.774535641
0.020819,-3.36308027,0.0097169,-4.024944533,0.17986,0.0061012,4.96E-05,6,0.166666667,100,100,-1.827630623
2.37E-20,-39.25050331,6.64E-05,-8.355663841,0,0.0009892,0.0066339,8,0.125,300,300,-1.992294886
0.00021789,-7.323525402,0.00036645,-6.871970548,0,0.00023821,1.77E-07,20,0.05,285,115,-2.331492945
0.43289,-0.727244893,0.13543,-1.736570243,0.92193,0.072536,0.00025099,1,1,70,70,-2.224651737
0.00017731,-7.50253354,0.0043438,-4.724260358,3.49E-11,0.0055883,0.00055861,5,0.2,180,180,-2.102609361
0.18857,-1.449054798,0.088012,-2.11091622,1.6291,0.055262,0.00044958,2,0.5,100,100,-1.824865241
3.64E-21,-40.87779723,1.02E-05,-9.982799656,0,0.00015177,0.0010178,16,0.0625,300,300,-2.204342398
9.01E-51,-100.0905504,1.32E-09,-17.75885214,0,4.30E-07,3.32E-05,18,0.055555556,334,395,-3.653705718
0.001257,-5.801329445,0.00039326,-6.81064045,0.0026771,0.00021063,7.29E-07,14,0.071428571,70,70,-2.46942894
0.00014205,-7.695117524,0.0034801,-4.916816553,2.79E-11,0.0044771,0.00044753,7,0.142857143,180,180,-1.90661334
0.00053083,-6.550089082,0.00024776,-7.211937615,0.004586,0.00015557,1.27E-06,17,0.058823529,100,100,-2.516541085
5.08E-21,-40.58827258,1.42E-05,-9.695423311,0,0.00021189,0.001421,11,0.090909091,300,300,-2.384860406
0.00015814,-7.601916531,0.0022806,-5.28390176,2.58E-09,0.0027054,0.00020785,10,0.1,177,173,-1.821195654
0.010859,-3.928420334,0.0033973,-4.937732202,0.023127,0.0018196,6.30E-06,9,0.111111111,70,70,-1.916748283
0.0008011,-6.192626537,0.019626,-3.414336411,1.58E-10,0.025248,0.0025238,1,1,180,180,-2.845606462
0.00027721,-7.114382214,0.00012938,-7.776265706,0.0023949,8.12E-05,6.61E-07,14,0.071428571,100,100,-2.967340954
8.18E-21,-40.17449339,2.29E-05,-9.280329035,0,0.00034088,0.0022861,9,0.111111111,300,300,-2.352675722
0.0020815,-5.36324717,0.00075433,-6.24487724,0.0090859,0.00043413,2.40E-06,20,0.05,78,84,-1.884955605
0.0083584,-4.155753698,0.0026149,-5.16508983,0.017801,0.0014006,4.85E-06,10,0.1,70,70,-1.938886946
1.34E-05,-9.745790403,0.00032709,-6.970665466,2.63E-12,0.0004208,4.21E-05,20,0.05,180,180,-2.021687069
0.0017203,-5.528791621,0.00080294,-6.190633813,0.014862,0.00050416,4.10E-06,14,0.071428571,100,100,-2.174521952
1.45E-19,-37.677264,0.00040725,-6.780277814,0,0.0060646,0.040671,4,0.25,300,300,-1.806847563
4.22E-11,-20.7493751,1.58E-05,-9.602685826,4.53E-31,0.00012468,0.00094154,16,0.0625,115,324,-2.16035229
0.016502,-3.564926834,0.0051626,-4.574263046,0.035144,0.0027651,9.57E-06,6,0.166666667,70,70,-2.087188299
0.00022858,-7.281923543,0.0055998,-4.503654968,4.50E-11,0.0072041,0.00072013,5,0.2,180,180,-1.992294886
0.0025888,-5.173803,0.0012083,-5.835650449,0.022365,0.00075868,6.17E-06,10,0.1,100,100,-2.289290434
2.34E-20,-39.26156829,6.54E-05,-8.368844503,0,0.00097429,0.0065339,10,0.1,300,300,-1.805069601
1.64E-68,-135.5703123,8.85E-07,-12.10611346,0,0.00012459,0.0047196,16,0.0625,395,341,-1.84752819
0.0050657,-4.590721067,0.0015848,-5.600051075,0.010788,0.00084882,2.94E-06,10,0.1,70,70,-2.156381077
5.30E-05,-8.551448261,0.0012976,-5.773718326,1.04E-11,0.0016694,0.00016687,9,0.111111111,180,180,-2.116787284
0.00021012,-7.355065216,9.81E-05,-8.016661985,0.0018153,6.16E-05,5.01E-07,17,0.058823529,100,100,-2.919012953
1.72E-20,-39.52894311,4.81E-05,-8.635709847,0,0.00071555,0.0047987,11,0.090909091,300,300,-1.856329567
9.29E-07,-12.06396857,0.00016389,-7.57089509,1.43E-18,0.0002965,9.38E-05,18,0.055555556,173,209,-2.208772658
0.14219,-1.694261892,0.044482,-2.703631388,0.30281,0.023825,8.24E-05,2,0.5,70,70,-2.106110686
1.98E-05,-9.406669619,0.00048566,-6.627335329,3.90E-12,0.00062479,6.25E-05,19,0.052631579,180,180,-1.894592014
7.77E-05,-8.219157962,3.63E-05,-8.88018675,0.00067111,2.28E-05,1.85E-07,12,0.083333333,100,100,-3.653705718
6.56E-21,-40.36619232,1.84E-05,-9.470364354,0,0.0002737,0.0018355,7,0.142857143,300,300,-2.666290817
1.65E-05,-9.565032112,0.00011806,-7.855794442,3.44E-06,0.00014951,3.20E-05,19,0.052631579,84,186,-2.449588181
1.0546,0.046175534,0.32992,-0.963182713,2.246,0.17671,0.00061145,1,1,70,70,-1.837943663
1.71E-05,-9.534007779,0.00041868,-6.756235569,3.36E-12,0.00053863,5.38E-05,10,0.1,180,180,-2.516541085
0.0026282,-5.160683178,0.0012267,-5.822523269,0.022705,0.00077022,6.27E-06,11,0.090909091,100,100,-2.199956876
1.38E-20,-39.72024183,3.87E-05,-8.82457807,0,0.00057589,0.0038621,5,0.2,300,300,-2.635486526
1.32E-36,-71.75885214,2.03E-06,-11.38500792,0,0.00019478,0.0077029,11,0.090909091,324,361,-1.846551011
0.00077662,-6.219582859,0.00024296,-7.228930442,0.001654,0.00013013,4.50E-07,13,0.076923077,70,70,-2.742921694
6.23E-05,-8.411023907,0.0015264,-5.632663285,1.23E-11,0.0019637,0.0001963,2,0.5,180,180,-3.352675722
0.060015,-2.443480379,0.028011,-3.105342773,0.51848,0.017588,0.00014309,3,0.333333333,100,100,-1.969886247
5.29E-20,-38.55308866,0.00014826,-7.657952008,0,0.0022078,0.014806,6,0.166666667,300,300,-1.89350313
4.23E-05,-8.747319265,0.008697,-4.12126106,0,0.0076195,8.64E-06,4,0.25,341,141,-2.294683775
0.0025073,-5.201587399,0.00078439,-6.210935903,0.0053398,0.00042012,1.45E-06,15,0.066666667,70,70,-2.109640469
0.0011393,-5.886723805,0.027912,-3.108418087,2.24E-10,0.035909,0.0035894,2,0.5,180,180,-2.090567003
0.01598,-3.59284645,0.0074586,-4.254685366,0.13806,0.0046832,3.81E-05,3,0.333333333,100,100,-2.544561249
6.95E-21,-40.31603039,1.95E-05,-9.419930777,0,0.0002898,0.0019435,14,0.071428571,300,300,-2.039415075
2.66E-20,-39.15023673,2.88E-05,-9.081215024,2.13E-300,0.0016565,0.057978,3,0.333333333,209,392,-1.864326806
0.0066999,-4.347863359,0.002096,-5.357217443,0.014269,0.0011227,3.88E-06,12,0.083333333,70,70,-1.876605752
2.23E-05,-9.303390274,0.00054686,-6.524247684,4.39E-12,0.00070353,7.03E-05,16,0.0625,180,180,-1.992294886
0.00218,-5.323087013,0.0010175,-5.984931164,0.018834,0.00063888,5.20E-06,18,0.055555556,100,100,-1.853375911
7.99E-19,-36.19490644,0.0022382,-5.300202217,0,0.033331,0.22353,1,1,300,300,-2.270916243
