Receptor_measurement1,Receptor_measurement2,Receptor_measurement4,Receptor_measurement5,Wind_speed,Source_Location_X,Source_Location_Y
0.010958,0.0051145,0.0032114,2.61E-05,7,100,100
5.74E-21,1.61E-05,0.00023913,0.0016037,20,300,300
0.00070905,0.00062422,0.00043882,3.35E-06,14,170,119
0.0035296,0.0011042,0.00059142,2.05E-06,17,70,70
0.0001167,0.002859,0.0036781,0.00036767,3,180,180
0.0021559,0.0010063,0.00063182,5.14E-06,13,100,100
1.77E-21,4.95E-06,7.37E-05,0.00049428,17,300,300
0.0083006,0.0027328,0.0014784,1.80E-06,12,179,85
0.0098213,0.0030726,0.0016457,5.69E-06,7,70,70
2.07E-05,0.00050597,0.00065093,6.51E-05,16,180,180
0.0054676,0.002552,0.0016024,1.30E-05,11,100,100
9.93E-20,0.00027812,0.0041417,0.027776,2,300,300
5.96E-12,9.28E-05,0.00054404,0.001473,16,230,275
0.0039392,0.0012324,0.00066005,2.28E-06,11,70,70
9.61E-05,0.0023551,0.0030298,0.00030286,5,180,180
0.0087402,0.0040794,0.0025614,2.08E-05,7,100,100
3.21E-21,8.99E-06,0.00013385,0.00089764,19,300,300
1.16E-08,9.61E-05,0.0003485,0.00066915,11,150,264
0.082894,0.025933,0.01389,4.81E-05,3,70,70
5.93E-06,0.00014537,0.00018702,1.87E-05,6,180,180
0.00038955,0.00018182,0.00011416,9.29E-07,19,100,100
6.58E-21,1.84E-05,0.00027427,0.0018393,8,300,300
1.21E-12,7.54E-06,9.04E-05,0.0010778,8,119,348
0.0020112,0.0006292,0.000337,1.17E-06,18,70,70
4.98E-06,0.00012211,0.0001571,1.57E-05,15,180,180
0.0014871,0.00069407,0.0004358,3.55E-06,12,100,100
4.76E-21,1.33E-05,0.00019844,0.0013308,18,300,300
5.86E-12,4.22E-05,0.0006458,0.01026,7,85,374
0.00013503,4.22E-05,2.26E-05,7.83E-08,18,70,70
0.0044327,0.10859,0.13971,0.013965,1,180,180
0.0019894,0.00092852,0.00058301,4.74E-06,14,100,100
1.40E-20,3.92E-05,0.00058352,0.0039133,11,300,300
2.71E-25,6.98E-07,2.89E-05,0.00069824,18,275,351
0.0011354,0.00035519,0.00019024,6.58E-07,19,70,70
5.56E-05,0.0013624,0.0017528,0.00017521,11,180,180
0.00028773,0.0001343,8.43E-05,6.86E-07,19,100,100
4.88E-20,0.00013658,0.0020339,0.01364,4,300,300
1.38E-08,0.00065129,0.0015431,0.00039249,8,264,215
0.72302,0.22619,0.12115,0.0004192,1,70,70
2.20E-05,0.0005391,0.00069355,6.93E-05,12,180,180
7.99E-05,3.73E-05,2.34E-05,1.91E-07,10,100,100
4.69E-19,0.0013145,0.019575,0.13127,2,300,300
3.58E-22,2.92E-05,0.00022582,0.00029036,19,348,258
0.0019211,0.00060101,0.0003219,1.11E-06,13,70,70
0.001709,0.041868,0.053863,0.0053841,2,180,180
0.04874,0.022749,0.014284,0.0001162,2,100,100
4.73E-20,0.00013244,0.0019722,0.013227,1,300,300
2.11E-14,0.00089438,0.0019572,4.96E-05,9,374,194
0.98321,0.30759,0.16475,0.00057006,1,70,70
2.07E-05,0.00050612,0.00065112,6.51E-05,9,180,180
0.0016959,0.00079153,0.00049699,4.04E-06,14,100,100
3.89E-20,0.00010893,0.0016221,0.010878,7,300,300
1.74E-54,5.22E-06,0.0020725,0.17292,2,351,392
0.0037524,0.0011739,0.00062876,2.18E-06,9,70,70
4.19E-05,0.0010272,0.0013215,0.0001321,11,180,180
0.017003,0.007936,0.0049829,4.05E-05,5,100,100
6.01E-21,1.68E-05,0.00025076,0.0016817,19,300,300
0.0018421,0.00065367,0.00035404,2.60E-07,17,215,89
0.0013511,0.00042269,0.00022639,7.83E-07,11,70,70
0.00014387,0.0035246,0.0045344,0.00045326,7,180,180
0.015803,0.0073757,0.0046312,3.77E-05,3,100,100
8.91E-20,0.00024952,0.0037157,0.024919,5,300,300
0.0013185,0.028121,0.027833,0.00034372,3,258,153
0.23141,0.072396,0.038776,0.00013417,2,70,70
6.45E-06,0.00015798,0.00020324,2.03E-05,14,180,180
0.0031204,0.0014564,0.00091447,7.44E-06,13,100,100
9.17E-21,2.57E-05,0.00038227,0.0025637,9,300,300
0.00074198,0.037203,0.051465,0.0057088,2,194,185
0.001941,0.00060725,0.00032524,1.13E-06,11,70,70
4.21E-06,0.00010322,0.0001328,1.33E-05,13,180,180
0.00084992,0.00039669,0.00024908,2.03E-06,19,100,100
5.18E-21,1.45E-05,0.00021596,0.0014483,20,300,300
5.87E-54,6.88E-06,0.00036246,0.0052096,13,392,313
0.0018497,0.00057868,0.00030994,1.07E-06,19,70,70
5.33E-06,0.00013047,0.00016785,1.68E-05,19,180,180
0.0036783,0.0017168,0.001078,8.77E-06,13,100,100
8.11E-21,2.27E-05,0.0003381,0.0022674,14,300,300
1.15E-08,6.85E-05,0.0003085,0.0011591,17,89,293
0.0031483,0.00098494,0.00052754,1.83E-06,18,70,70
2.56E-05,0.00062693,0.00080654,8.06E-05,16,180,180
0.00071023,0.00033149,0.00020814,1.69E-06,18,100,100
1.52E-20,4.24E-05,0.00063192,0.0042379,7,300,300
3.50E-09,2.56E-05,8.96E-05,0.00015806,6,153,261
0.0037763,0.0011814,0.00063276,2.19E-06,15,70,70
1.23E-05,0.00030154,0.00038793,3.88E-05,16,180,180
3.98E-05,1.86E-05,1.17E-05,9.50E-08,19,100,100
9.99E-21,2.80E-05,0.00041659,0.0027938,14,300,300
3.68E-06,0.00059388,0.0010146,0.00024287,13,185,203
0.0030257,0.00094659,0.000507,1.75E-06,11,70,70
3.33E-05,0.00081662,0.0010506,0.00010502,14,180,180
0.0041449,0.0019346,0.0012147,9.88E-06,8,100,100
7.99E-21,2.24E-05,0.00033309,0.0022338,15,300,300
4.70E-07,0.00027283,0.00030595,2.34E-06,20,313,160
0.0041895,0.0013107,0.00070199,2.43E-06,12,70,70
0.00012684,0.0031074,0.0039976,0.0003996,8,180,180
0.0080888,0.0037753,0.0023705,1.93E-05,9,100,100
3.99E-20,0.00011163,0.0016623,0.011148,7,300,300
1.12E-05,0.00016299,0.00013625,3.79E-07,13,293,138
0.001235,0.00038635,0.00020693,7.16E-07,17,70,70
0.00014678,0.0035958,0.004626,0.00046241,7,180,180
0.0036499,0.0017036,0.0010697,8.70E-06,13,100,100
4.39E-21,1.23E-05,0.00018302,0.0012274,19,300,300
5.25E-15,8.95E-05,0.00080649,0.0035122,12,261,289
0.0018191,0.00056908,0.0003048,1.05E-06,10,70,70
1.97E-05,0.00048324,0.00062168,6.21E-05,19,180,180
0.50338,0.23495,0.14752,0.0012001,1,100,100
5.06E-19,0.0014171,0.021103,0.14152,2,300,300
1.28E-13,9.43E-05,0.001112,0.0098848,7,203,320
0.0074515,0.0023312,0.0012486,4.32E-06,12,70,70
9.79E-05,0.0023987,0.0030859,0.00030847,6,180,180
0.0012172,0.00056814,0.00035673,2.90E-06,16,100,100
1.82E-19,0.0005099,0.0075931,0.050922,2,300,300
0.0064959,0.0024212,0.0013735,3.02E-06,10,160,90
0.0028782,0.00090045,0.00048228,1.67E-06,20,70,70
1.16E-05,0.00028387,0.00036519,3.65E-05,13,180,180
0.0025647,0.0011971,0.00075163,6.11E-06,9,100,100
4.02E-19,0.0011257,0.016764,0.11243,2,300,300
3.37E-11,0.00014217,0.0014143,0.013081,3,138,331
0.51348,0.16064,0.08604,0.00029772,1,70,70
0.00026988,0.0066116,0.0085058,0.00085025,5,180,180
0.013926,0.0064996,0.0040811,3.32E-05,7,100,100
4.35E-21,1.22E-05,0.0001814,0.0012165,18,300,300
0.30039,0.046392,0.019272,2.81E-07,3,289,62
0.0029473,0.00092206,0.00049386,1.71E-06,15,70,70
1.57E-05,0.00038451,0.00049467,4.94E-05,13,180,180
0.0015936,0.0007438,0.00046702,3.80E-06,19,100,100
1.14E-20,3.20E-05,0.00047595,0.0031918,11,300,300
0.21273,0.097218,0.048927,2.24E-06,2,320,91
0.0032123,0.0010049,0.00053825,1.86E-06,18,70,70
1.62E-05,0.00039607,0.00050954,5.09E-05,14,180,180
0.00078792,0.00036775,0.00023091,1.88E-06,12,100,100
1.26E-20,3.53E-05,0.00052593,0.0035271,9,300,300
2.67E-15,1.25E-07,2.50E-06,4.89E-05,20,90,388
0.030254,0.0094647,0.0050693,1.75E-05,6,70,70
0.00035391,0.0086701,0.011154,0.001115,5,180,180
0.0050703,0.0023665,0.0014859,1.21E-05,9,100,100
1.11E-21,3.11E-06,4.63E-05,0.00031025,18,300,300
0.088693,0.015291,0.0064718,3.93E-08,6,331,72
0.0031301,0.00097924,0.00052448,1.81E-06,16,70,70
4.17E-07,1.02E-05,1.32E-05,1.31E-06,16,180,180
0.0018413,0.00085942,0.00053962,4.39E-06,17,100,100
1.43E-20,4.01E-05,0.00059759,0.0040076,10,300,300
0.0048724,0.0016043,0.00088241,4.00E-06,2,62,74
0.0048145,0.0015062,0.00080673,2.79E-06,11,70,70
4.32E-05,0.0010592,0.0013626,0.00013621,7,180,180
0.0021751,0.0010152,0.00063744,5.19E-06,12,100,100
4.93E-21,1.38E-05,0.00020539,0.0013774,13,300,300
0.00070375,0.00022138,0.00011936,3.65E-07,20,91,74
0.0026864,0.00084042,0.00045013,1.56E-06,18,70,70
3.80E-06,9.30E-05,0.0001197,1.20E-05,15,180,180
0.0079507,0.0037109,0.00233,1.90E-05,9,100,100
2.04E-20,5.71E-05,0.00085053,0.0057039,4,300,300
0.00073618,0.16419,0.10982,4.95E-06,1,388,121
7.11E-05,2.22E-05,1.19E-05,4.12E-08,18,70,70
3.69E-05,0.00090469,0.0011639,0.00011634,11,180,180
0.018154,0.008473,0.0053201,4.33E-05,5,100,100
3.90E-20,0.0001092,0.0016261,0.010905,7,300,300
5.60E-09,0.0035517,0.038985,0.46843,1,72,358
0.0083576,0.0026146,0.0014004,4.85E-06,9,70,70
3.37E-05,0.00082455,0.0010608,0.00010604,16,180,180
0.0091886,0.0042887,0.0026929,2.19E-05,6,100,100
2.14E-20,6.00E-05,0.00089343,0.0059916,10,300,300
2.32E-08,0.00051854,0.0031462,0.019157,4,74,318
0.0051968,0.0016258,0.00087079,3.01E-06,12,70,70
5.57E-06,0.00013652,0.00017563,1.76E-05,19,180,180
0.0030974,0.0014457,0.00090774,7.38E-06,9,100,100
1.39E-21,3.88E-06,5.78E-05,0.0003875,16,300,300
2.46E-08,6.41E-05,0.00026398,0.00091118,18,74,290
0.0020396,0.0006381,0.00034177,1.18E-06,18,70,70
2.07E-05,0.00050612,0.00065112,6.51E-05,9,180,180
0.0034328,0.0016022,0.001006,8.18E-06,9,100,100
9.35E-21,2.62E-05,0.00039007,0.0026159,15,300,300
4.58E-05,0.00059797,0.0007964,0.00015304,14,121,188
0.06951,0.021746,0.011647,4.03E-05,4,70,70
3.52E-05,0.00086143,0.0011082,0.00011078,11,180,180
0.0024858,0.0011602,0.0007285,5.93E-06,9,100,100
1.02E-21,2.85E-06,4.24E-05,0.00028437,20,300,300
0.013914,0.0011642,0.00039799,5.58E-11,12,358,47
0.031405,0.0098249,0.0052623,1.82E-05,6,70,70
3.74E-05,0.0009155,0.0011778,0.00011773,11,180,180
0.0002809,0.00013111,8.23E-05,6.70E-07,16,100,100
1.51E-20,4.24E-05,0.00063112,0.0042325,10,300,300
8.78E-37,1.42E-06,0.00016471,0.0075291,4,318,370
0.0012688,0.00039693,0.0002126,7.36E-07,14,70,70
1.57E-05,0.00038379,0.00049374,4.94E-05,15,180,180
0.0013105,0.00061166,0.00038406,3.12E-06,17,100,100
2.79E-20,7.80E-05,0.0011614,0.0077889,6,300,300
8.98E-27,7.78E-06,0.00038683,0.010328,7,290,352
0.0035376,0.0011067,0.00059276,2.05E-06,17,70,70
4.49E-06,0.00010994,0.00014143,1.41E-05,19,180,180
0.0019964,0.00093181,0.00058508,4.76E-06,19,100,100
2.63E-21,7.36E-06,0.00010957,0.00073481,3,300,300
2.94E-11,0.00016562,0.0011997,0.0059618,9,188,298
0.0023966,0.00074976,0.00040158,1.39E-06,7,70,70
3.85E-06,9.42E-05,0.00012122,1.21E-05,18,180,180
0.0010685,0.00049871,0.00031314,2.55E-06,13,100,100
3.06E-20,8.57E-05,0.0012758,0.0085559,8,300,300
0.0029529,0.0014833,0.00097819,1.65E-05,15,47,104
0.22565,0.070595,0.037811,0.00013083,1,70,70
1.66E-05,0.00040546,0.00052162,5.21E-05,16,180,180
0.00031961,0.00014917,9.37E-05,7.62E-07,15,100,100
8.56E-21,2.40E-05,0.00035676,0.0023925,15,300,300
1.25E-08,0.0029324,0.0034152,7.22E-06,6,370,159
0.0035361,0.0011063,0.00059252,2.05E-06,14,70,70
7.96E-05,0.0019489,0.0025073,0.00025063,8,180,180
0.0034198,0.0015961,0.0010022,8.15E-06,10,100,100
2.10E-21,5.89E-06,8.77E-05,0.00058784,15,300,300
1.92E-16,0.0030876,0.013309,0.0042376,4,352,231
0.0023977,0.00075013,0.00040177,1.39E-06,11,70,70
5.36E-05,0.0013127,0.0016888,0.00016882,10,180,180
0.0016025,0.00074793,0.00046962,3.82E-06,19,100,100
4.74E-19,0.0013277,0.019772,0.1326,2,300,300
0.0012154,0.001102,0.00063786,1.58E-07,12,298,104
0.14276,0.044662,0.023921,8.28E-05,1,70,70
4.88E-05,0.0011948,0.0015371,0.00015365,13,180,180
0.094284,0.044006,0.027631,0.00022479,1,100,100
7.57E-22,2.12E-06,3.16E-05,0.00021162,10,300,300
0.45319,0.1644,0.094223,0.00040242,1,104,86
0.00079152,0.00024762,0.00013263,4.59E-07,8,70,70
0.00037273,0.0091313,0.011747,0.0011743,4,180,180
0.0011923,0.00055648,0.00034941,2.84E-06,16,100,100
3.36E-21,9.40E-06,0.00014003,0.00093908,10,300,300
8.83E-05,0.00034573,0.0003369,1.43E-05,11,159,155
0.012218,0.0038223,0.0020472,7.08E-06,7,70,70
9.08E-06,0.00022251,0.00028626,2.86E-05,7,180,180
0.0059778,0.0027901,0.0017519,1.43E-05,9,100,100
2.07E-21,5.79E-06,8.63E-05,0.00057866,8,300,300
0.0016275,0.00081716,0.00047308,4.42E-07,11,231,99
0.00020715,6.48E-05,3.47E-05,1.20E-07,17,70,70
1.22E-05,0.0002988,0.0003844,3.84E-05,17,180,180
0.006066,0.0028312,0.0017777,1.45E-05,7,100,100
4.72E-20,0.00013207,0.0019668,0.01319,6,300,300
0.014107,0.11203,0.13983,0.024691,1,104,183
0.26537,0.083021,0.044467,0.00015386,2,70,70
3.60E-05,0.00088133,0.0011338,0.00011334,12,180,180
0.0038619,0.0018025,0.0011318,9.21E-06,6,100,100
2.30E-20,6.44E-05,0.00095934,0.0064336,9,300,300
3.59E-09,4.50E-05,0.00023395,0.0011055,14,86,304
4.61E-05,1.44E-05,7.72E-06,2.67E-08,20,70,70
4.22E-05,0.0010328,0.0013286,0.00013281,12,180,180
0.0059029,0.0027551,0.0017299,1.41E-05,7,100,100
8.41E-21,2.35E-05,0.00035062,0.0023514,3,300,300
9.47E-06,0.00044424,0.00068519,0.00015826,17,155,198
0.0028925,0.0009049,0.00048467,1.68E-06,18,70,70
2.20E-06,5.38E-05,6.93E-05,6.92E-06,9,180,180
0.18577,0.086706,0.054442,0.00044291,2,100,100
2.80E-20,7.85E-05,0.0011687,0.0078379,9,300,300
0.036746,0.0093605,0.0043192,3.01E-06,5,99,44
0.00088124,0.00027569,0.00014766,5.11E-07,9,70,70
0.00028088,0.0068811,0.0088524,0.00088489,3,180,180
0.0019242,0.00089808,0.0005639,4.59E-06,7,100,100
2.35E-20,6.57E-05,0.00097807,0.0065593,7,300,300
0.018035,0.0042106,0.0020001,7.58E-07,8,183,65
0.0084997,0.0026591,0.0014242,4.93E-06,9,70,70
7.58E-06,0.0001858,0.00023904,2.39E-05,13,180,180
0.035756,0.016689,0.010479,8.52E-05,4,100,100
8.83E-21,2.47E-05,0.00036815,0.0024689,15,300,300
3.97E-05,0.00083892,0.0007022,1.55E-06,20,304,138
0.038499,0.012044,0.006451,2.23E-05,5,70,70
0.00075362,0.018463,0.023752,0.0023743,3,180,180
0.4059,0.18945,0.11895,0.00096774,1,100,100
8.18E-21,2.29E-05,0.00034103,0.0022871,12,300,300
3.82E-08,0.00028043,0.00078544,0.00061788,5,198,237
4.70E-05,1.47E-05,7.87E-06,2.72E-08,7,70,70
2.91E-05,0.00071225,0.0009163,9.16E-05,13,180,180
0.0030025,0.0014014,0.00087993,7.16E-06,16,100,100
4.81E-21,1.35E-05,0.00020048,0.0013445,11,300,300
0.0021285,0.0020438,0.0016627,8.48E-05,10,44,135
0.0060834,0.0019032,0.0010193,3.53E-06,9,70,70
1.15E-05,0.00028133,0.00036193,3.62E-05,18,180,180
0.16779,0.078315,0.049174,0.00040005,1,100,100
3.72E-21,1.04E-05,0.00015531,0.0010416,20,300,300
1.52E-11,0.00015232,0.0027912,0.052116,2,65,392
0.018677,0.0058429,0.0031295,1.08E-05,3,70,70
3.40E-05,0.00083219,0.0010706,0.00010702,14,180,180
0.095882,0.044752,0.028099,0.0002286,1,100,100
1.69E-20,4.74E-05,0.00070606,0.0047351,10,300,300
0.0094407,0.0024889,0.0012379,1.22E-06,11,138,66
0.81512,0.25501,0.13658,0.00047261,1,70,70
1.74E-05,0.00042722,0.00054962,5.49E-05,14,180,180
0.0096671,0.004512,0.0028331,2.30E-05,9,100,100
1.49E-18,0.0041586,0.061928,0.41531,1,300,300
0.002331,0.00040628,0.00015379,1.73E-09,19,237,33
0.010761,0.0033666,0.0018032,6.24E-06,7,70,70
0.00019026,0.0046611,0.0059964,0.00059941,4,180,180
0.054333,0.025359,0.015923,0.00012954,3,100,100
1.40E-21,3.93E-06,5.86E-05,0.00039266,8,300,300
1.61E-12,5.55E-05,0.00076957,0.010218,7,135,351
0.001796,0.00056188,0.00030095,1.04E-06,10,70,70
1.66E-05,0.0004072,0.00052386,5.24E-05,14,180,180
0.0037953,0.0017714,0.0011123,9.05E-06,8,100,100
3.22E-21,9.01E-06,0.00013411,0.0008994,10,300,300
1.61E-43,0.00026239,0.0063912,0.032275,4,392,288
0.011372,0.0035577,0.0019055,6.59E-06,7,70,70
2.11E-05,0.0005179,0.00066627,6.66E-05,12,180,180
0.0043715,0.0020403,0.0012811,1.04E-05,11,100,100
7.18E-21,2.01E-05,0.00029949,0.0020085,9,300,300
0.00063283,0.00027694,0.00017235,1.77E-06,8,66,96
0.0003569,0.00011166,5.98E-05,2.07E-07,20,70,70
2.36E-05,0.00057923,0.00074517,7.45E-05,8,180,180
0.00098012,0.00045746,0.00028724,2.34E-06,15,100,100
5.49E-21,1.54E-05,0.00022873,0.001534,13,300,300
0.00040238,0.00013822,7.75E-05,5.00E-07,18,33,74
0.63321,0.1981,0.1061,0.00036714,1,70,70
0.00014464,0.0035435,0.0045587,0.00045569,4,180,180
0.0036121,0.0016859,0.0010586,8.61E-06,13,100,100
2.05E-20,5.73E-05,0.00085398,0.0057271,10,300,300
0.00023266,0.035613,0.028836,1.57E-05,2,351,135
0.02987,0.0093447,0.005005,1.73E-05,6,70,70
6.90E-05,0.00169,0.0021741,0.00021733,4,180,180
0.018999,0.0088675,0.0055678,4.53E-05,3,100,100
1.32E-21,3.71E-06,5.52E-05,0.00037034,20,300,300
2.00E-05,0.00087048,0.00084154,5.41E-06,11,288,150
0.030318,0.0094847,0.0050801,1.76E-05,6,70,70
3.25E-06,7.96E-05,0.0001024,1.02E-05,20,180,180
0.0062003,0.0028939,0.0018171,1.48E-05,10,100,100
2.44E-20,6.83E-05,0.0010177,0.0068249,5,300,300
0.00015658,0.0097967,0.018765,0.012238,3,96,224
0.0034379,0.0010755,0.00057606,1.99E-06,12,70,70
0.0016111,0.039469,0.050777,0.0050757,2,180,180
0.001942,0.00090643,0.00056914,4.63E-06,12,100,100
6.55E-21,1.84E-05,0.00027331,0.0018329,18,300,300
5.60E-07,0.0015667,0.0065402,0.023065,1,74,291
0.019526,0.0061086,0.0032718,1.13E-05,5,70,70
3.54E-05,0.00086643,0.0011147,0.00011142,15,180,180
0.079546,0.037127,0.023312,0.00018965,3,100,100
1.42E-20,3.96E-05,0.0005903,0.0039588,12,300,300
0.0047874,0.004401,0.0032517,4.80E-05,8,135,124
0.0032072,0.0010034,0.0005374,1.86E-06,14,70,70
5.72E-05,0.0014023,0.001804,0.00018033,12,180,180
0.039351,0.018367,0.011532,9.38E-05,4,100,100
8.64E-21,2.42E-05,0.00036022,0.0024157,11,300,300
1.62E-05,0.00055501,0.00082193,0.00017471,13,150,195
0.00036842,0.00011526,6.17E-05,2.14E-07,15,70,70
1.70E-05,0.00041738,0.00053696,5.37E-05,16,180,180
0.0032293,0.0015073,0.0009464,7.70E-06,12,100,100
4.24E-20,0.00011866,0.001767,0.01185,7,300,300
1.15E-08,0.00027875,0.0007887,0.00050121,9,224,233
0.015219,0.0047611,0.0025501,8.82E-06,8,70,70
1.43E-05,0.00035132,0.00045197,4.52E-05,18,180,180
0.0059127,0.0027597,0.0017328,1.41E-05,10,100,100
5.39E-20,0.00015098,0.0022484,0.015078,5,300,300
3.78E-15,0.00012436,0.00082707,0.0016302,11,291,266
0.0015272,0.00047779,0.00025591,8.85E-07,14,70,70
5.84E-06,0.0001431,0.0001841,1.84E-05,8,180,180
0.0040766,0.0019027,0.0011947,9.72E-06,14,100,100
1.22E-19,0.00034103,0.0050785,0.034058,4,300,300
2.18E-11,0.00012988,0.0014951,0.016894,5,124,344
0.0039598,0.0012388,0.00066352,2.30E-06,17,70,70
5.85E-06,0.00014344,0.00018453,1.84E-05,15,180,180
0.00063921,0.00029834,0.00018733,1.52E-06,10,100,100
1.16E-19,0.00032613,0.0048566,0.03257,4,300,300
0.023916,0.0050138,0.0022611,4.35E-07,9,195,58
0.0019169,0.0005997,0.0003212,1.11E-06,20,70,70
0.0002065,0.005059,0.0065084,0.00065058,5,180,180
0.003527,0.0016462,0.0010336,8.41E-06,13,100,100
5.78E-21,1.62E-05,0.00024111,0.0016169,20,300,300
1.40E-10,0.00025619,0.0011449,0.0018248,11,233,259
0.090569,0.028334,0.015176,5.25E-05,3,70,70
3.23E-05,0.00079047,0.0010169,0.00010165,16,180,180
0.0017166,0.00080122,0.00050308,4.09E-06,16,100,100
1.35E-19,0.00037746,0.0056209,0.037696,2,300,300
0.01312,0.0066413,0.0036896,1.34E-06,7,266,97
0.0061466,0.0019229,0.0010299,3.56E-06,11,70,70
1.89E-05,0.00046229,0.00059473,5.95E-05,20,180,180
0.58488,0.27299,0.17141,0.0013945,1,100,100
2.90E-20,8.11E-05,0.0012077,0.0080992,9,300,300
7.11E-42,3.14E-07,2.91E-05,0.001039,15,344,351
0.00045817,0.00014334,7.68E-05,2.66E-07,14,70,70
9.49E-05,0.002326,0.0029924,0.00029912,3,180,180
0.0038453,0.0017947,0.0011269,9.17E-06,8,100,100
1.06E-20,2.97E-05,0.00044178,0.0029627,5,300,300
4.47E-06,0.0011596,0.0032561,0.0060632,6,58,263
0.0032424,0.0010144,0.00054331,1.88E-06,7,70,70
0.0013841,0.033909,0.043623,0.0043606,2,180,180
0.0022737,0.0010612,0.00066635,5.42E-06,18,100,100
4.59E-22,1.28E-06,1.91E-05,0.00012822,14,300,300
0.0045936,0.00070763,0.00028059,4.25E-09,20,259,48
0.0025904,0.0008104,0.00043406,1.50E-06,4,70,70
7.72E-06,0.00018914,0.00024332,2.43E-05,14,180,180
0.0045704,0.0021332,0.0013394,1.09E-05,10,100,100
2.96E-22,8.28E-07,1.23E-05,8.27E-05,8,300,300
7.07E-05,0.00016501,0.00015945,1.15E-05,16,97,156
0.0016417,0.00051359,0.00027508,9.52E-07,18,70,70
5.52E-06,0.0001352,0.00017393,1.74E-05,20,180,180
0.0014702,0.00068619,0.00043086,3.51E-06,15,100,100
1.10E-20,3.08E-05,0.00045863,0.0030757,13,300,300
0.015965,0.001882,0.0007292,8.20E-10,15,351,64
0.003068,0.00095981,0.00051408,1.78E-06,19,70,70
0.0079398,0.19451,0.25024,0.025014,1,180,180
0.006511,0.0030389,0.0019081,1.55E-05,11,100,100
2.03E-18,0.0056949,0.084806,0.56874,1,300,300
3.29E-15,9.92E-05,0.00092423,0.0041677,9,263,290
0.0024589,0.00076927,0.00041203,1.43E-06,18,70,70
0.0014553,0.035653,0.045868,0.0045849,2,180,180
0.70473,0.32892,0.20653,0.0016802,1,100,100
4.74E-21,1.33E-05,0.00019772,0.001326,20,300,300
3.49E-05,0.00021659,0.00028253,8.36E-05,19,48,192
0.0079512,0.0024875,0.0013323,4.61E-06,8,70,70
0.00014489,0.0035496,0.0045665,0.00045647,6,180,180
0.0011226,0.00052395,0.00032899,2.68E-06,11,100,100
6.51E-21,1.82E-05,0.00027149,0.0018207,18,300,300
4.57E-17,1.86E-06,5.82E-05,0.0014566,14,156,386
0.00076753,0.00024012,0.00012861,4.45E-07,9,70,70
2.15E-05,0.00052662,0.00067749,6.77E-05,20,180,180
0.00304,0.0014189,0.00089091,7.25E-06,16,100,100
1.72E-18,0.0048076,0.071592,0.48012,1,300,300
2.85E-08,0.0011333,0.0079682,0.060059,2,64,331
0.013346,0.0041751,0.0022362,7.74E-06,7,70,70
0.0007378,0.018075,0.023253,0.0023244,3,180,180
0.0047941,0.0022376,0.001405,1.14E-05,10,100,100
5.28E-21,1.48E-05,0.00022017,0.0014765,19,300,300
2.08E-14,4.45E-05,0.0002357,0.00030073,20,290,255
0.003017,0.00094385,0.00050553,1.75E-06,19,70,70
3.88E-05,0.00094967,0.0012217,0.00012213,13,180,180
0.00047941,0.00022376,0.0001405,1.14E-06,20,100,100
1.90E-18,0.0053109,0.079087,0.53038,1,300,300
0.0046828,0.0010668,0.0005024,1.55E-07,10,192,65
0.037561,0.011751,0.0062938,2.18E-05,4,70,70
4.39E-06,0.00010752,0.00013832,1.38E-05,19,180,180
0.056996,0.026602,0.016703,0.00013589,3,100,100
9.68E-21,2.71E-05,0.00040378,0.0027079,13,300,300
6.33E-57,9.22E-06,0.00086165,0.024096,3,386,333
0.017909,0.0056028,0.0030009,1.04E-05,3,70,70
6.90E-05,0.0016911,0.0021756,0.00021747,7,180,180
0.011785,0.0055007,0.0034539,2.81E-05,8,100,100
7.34E-21,2.05E-05,0.0003059,0.0020515,7,300,300
2.75E-32,1.32E-05,0.00061395,0.012676,7,331,333
0.055007,0.017209,0.009217,3.19E-05,3,70,70
8.28E-05,0.0020293,0.0026107,0.00026097,7,180,180
0.00094288,0.00044008,0.00027632,2.25E-06,19,100,100
6.77E-21,1.90E-05,0.00028242,0.001894,13,300,300
0.042316,0.041071,0.026041,2.98E-05,3,255,111
0.067927,0.021251,0.011382,3.94E-05,2,70,70
2.05E-05,0.00050208,0.00064592,6.46E-05,18,180,180
0.00033084,0.00015442,9.70E-05,7.89E-07,16,100,100
7.65E-21,2.14E-05,0.00031897,0.0021391,9,300,300
7.93E-11,3.94E-05,0.00043062,0.0052141,2,65,360
0.015862,0.0049625,0.0026579,9.20E-06,6,70,70
0.0001057,0.0025895,0.0033314,0.000333,8,180,180
0.0024858,0.0011602,0.0007285,5.93E-06,6,100,100
1.21E-20,3.40E-05,0.00050645,0.0033964,9,300,300
3.02E-21,0.00013617,0.0013603,0.0034819,2,333,273
0.001637,0.00051213,0.0002743,9.49E-07,16,70,70
4.15E-05,0.0010164,0.0013076,0.00013071,11,180,180
0.15381,0.071789,0.045076,0.00036671,2,100,100
5.57E-21,1.56E-05,0.00023219,0.0015571,19,300,300
0.0037623,0.00038231,0.00013678,8.63E-11,20,333,48
