Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Source_Emission_rate,Log
0.021005,-3.355354628,0.0065714,-4.364684193,0.044735,0.0035197,1.22E-05,7,0.142857143,1.69019608,70,70,0.014174,-1.848507572
0.00033045,-6.961788488,0.0080955,-4.183512646,6.50E-11,0.010415,0.0010411,4,0.25,1.204119983,180,180,0.0094178,-2.026050537
0.0078126,-4.214408821,0.0036464,-4.876271384,0.067494,0.0022896,1.86E-05,3,0.333333333,0.954242509,100,100,0.0013952,-2.855363532
8.94E-21,-40.09732496,2.50E-05,-9.204119983,0,0.00037275,0.0024998,10,0.1,2,300,300,0.0059932,-2.222341229
1.02E-05,-9.982799656,1.52E-05,-9.636312824,4.32E-05,1.36E-05,9.19E-07,20,0.05,2.602059991,67,148,0.00034881,-3.457411073
0.0028192,-5.099748227,0.00088199,-6.109072678,0.0060042,0.0004724,1.63E-06,19,0.052631579,2.557507202,70,70,0.014016,-1.853375911
6.66E-05,-8.353051542,0.0016311,-5.575038825,1.31E-11,0.0020984,0.00020976,10,0.1,2,180,180,0.011859,-1.925951931
0.001629,-5.576157831,0.00076032,-6.238007171,0.014073,0.0004774,3.88E-06,19,0.052631579,2.557507202,100,100,0.011669,-1.93296636
9.20E-21,-40.07242435,2.58E-05,-9.176760588,0,0.00038349,0.0025718,6,0.166666667,1.556302501,300,300,0.0022197,-2.653705718
1.55E-24,-47.6193366,4.14E-07,-12.76599932,0,2.81E-05,0.0010557,8,0.125,1.806179974,236,387,0.0015855,-2.799833754
0.58947,-0.459076585,0.18441,-1.468431064,1.2554,0.098772,0.00034177,1,1,0,70,70,0.0081177,-2.090567003
0.00010725,-7.939205398,0.0026275,-5.160914551,2.11E-11,0.0033803,0.00033789,9,0.111111111,1.908485019,180,180,0.015474,-1.810397407
0.0035157,-4.907976382,0.0016409,-5.56983577,0.030373,0.0010303,8.38E-06,10,0.1,2,100,100,0.0069762,-2.156381077
4.04E-21,-40.78723727,1.13E-05,-9.893843113,0,0.00016861,0.0011308,18,0.055555556,2.51054501,300,300,0.0087836,-2.05632745
0.0068588,-4.327503722,0.0051538,-4.575744878,0.048201,0.0038728,0.00012749,7,0.142857143,1.69019608,52,124,0.012716,-1.895649481
0.021427,-3.338077261,0.0067033,-4.347422687,0.045633,0.0035903,1.24E-05,6,0.166666667,1.556302501,70,70,0.010623,-1.973752819
2.25E-05,-9.295634964,0.00055225,-6.515728551,4.43E-12,0.00071047,7.10E-05,13,0.076923077,2.227886705,180,180,0.0067859,-2.168392545
0.061613,-2.420655289,0.028757,-3.082512845,0.53229,0.018056,0.0001469,3,0.333333333,0.954242509,100,100,0.011003,-1.958488887
7.59E-22,-42.23951645,2.13E-06,-11.34324079,0,3.17E-05,0.00021228,9,0.111111111,1.908485019,300,300,0.00041223,-3.384860406
0.0070093,-4.308650703,0.001456,-5.67367725,1.13E-08,0.00059256,4.07E-08,14,0.071428571,2.292256071,180,34,0.011828,-1.927088684
0.54341,-0.529744748,0.17,-1.539102157,1.1573,0.091055,0.00031507,1,1,0,70,70,0.0074835,-2.125895237
5.30E-06,-10.55144826,0.00012987,-7.772982319,1.04E-12,0.00016707,1.67E-05,15,0.066666667,2.352182518,180,180,0.0021246,-2.672722823
0.00068566,-6.327782371,0.00032002,-6.989645758,0.0059235,0.00020094,1.63E-06,17,0.058823529,2.460897843,100,100,0.003932,-2.405386491
1.70E-19,-37.53910216,0.00047679,-6.643345724,0,0.0071001,0.047615,1,1,0,300,300,0.0011416,-2.94248604
6.31E-14,-26.39994128,4.84E-05,-8.630309277,3.73E-63,0.00094447,0.016665,5,0.2,1.397940009,148,365,0.010591,-1.975063032
0.00029849,-7.050140428,9.34E-05,-8.059306248,0.00063569,5.00E-05,1.73E-07,18,0.055555556,2.51054501,70,70,0.0013318,-2.875560989
2.07E-05,-9.368059309,0.00050746,-6.58919637,4.07E-12,0.00065285,6.53E-05,18,0.055555556,2.51054501,180,180,0.011955,-1.92245042
0.0029401,-5.063275796,0.0013723,-5.725101873,0.0254,0.00086164,7.01E-06,16,0.0625,2.408239965,100,100,0.014935,-1.825794773
8.87E-22,-42.10415276,2.48E-06,-11.21109664,0,3.70E-05,0.000248,16,0.0625,2.408239965,300,300,0.0015221,-2.817556814
0.0015712,-5.607537059,0.016383,-3.571213137,0,0.0090805,1.01E-07,6,0.166666667,1.556302501,387,106,0.014143,-1.849458459
0.0069078,-4.32132049,0.0021611,-5.330650273,0.014712,0.0011575,4.01E-06,5,0.2,1.397940009,70,70,0.0023782,-2.623751625
9.39E-06,-10.05466882,0.00022999,-7.276582094,1.85E-12,0.00029588,2.96E-05,16,0.0625,2.408239965,180,180,0.0042808,-2.368475062
0.0061808,-4.417910618,0.0028848,-5.079768581,0.053397,0.0018114,1.47E-05,11,0.090909091,2.08278537,100,100,0.01484,-1.828566099
3.13E-21,-41.00891132,8.75E-06,-10.11598389,0,0.00013035,0.00087414,17,0.058823529,2.460897843,300,300,0.0060566,-2.217771108
6.97E-11,-20.31353444,6.53E-05,-8.370173637,1.76E-34,0.00056603,0.0046465,7,0.142857143,1.69019608,124,327,0.0063102,-2.199956876
0.21184,-1.347984064,0.066273,-2.357326739,0.45116,0.035496,0.00012282,2,0.5,0.602059991,70,70,0.011669,-1.93296636
7.18E-06,-10.28775111,0.00017578,-7.51006108,1.41E-12,0.00022615,2.26E-05,14,0.071428571,2.292256071,180,180,0.0025051,-2.601174933
0.0005976,-6.447178822,0.00027892,-7.109040687,0.0051628,0.00017513,1.42E-06,19,0.052631579,2.557507202,100,100,0.0042808,-2.368475062
8.63E-20,-38.12797841,0.0002417,-7.233446699,0,0.0035993,0.024138,2,0.5,0.602059991,300,300,0.0023148,-2.635486526
6.78E-05,-8.337540612,0.00019381,-7.425247637,0.00012038,0.00021379,3.95E-05,16,0.0625,2.408239965,34,174,0.0037418,-2.426919429
0.010873,-3.927301224,0.0034017,-4.93660798,0.023157,0.001822,6.30E-06,6,0.166666667,1.556302501,70,70,0.0053907,-2.268354837
6.13E-05,-8.425079051,0.0015022,-5.646544485,1.21E-11,0.0019326,0.00019318,6,0.166666667,1.556302501,180,180,0.003932,-2.405386491
0.0030899,-5.020111151,0.0014422,-5.681949018,0.026695,0.00090554,7.37E-06,16,0.0625,2.408239965,100,100,0.015696,-1.80421101
3.57E-20,-38.89466357,0.00010001,-7.999913145,0,0.0014892,0.0099874,7,0.142857143,1.69019608,300,300,0.011733,-1.930590929
0.00011968,-7.843956839,0.0010784,-5.934440242,0,0.00065135,3.26E-08,14,0.071428571,2.292256071,365,112,0.0055492,-2.255769622
0.017951,-3.491822706,0.0056159,-4.501161268,0.03823,0.0030079,1.04E-05,7,0.142857143,1.69019608,70,70,0.012113,-1.916748283
0.0001324,-7.75622403,0.0032437,-4.977918638,2.60E-11,0.004173,0.00041713,4,0.25,1.204119983,180,180,0.0037735,-2.423255646
0.0017961,-5.491338974,0.00083832,-6.153180345,0.015517,0.00052638,4.28E-06,11,0.090909091,2.08278537,100,100,0.0043125,-2.365270892
2.10E-20,-39.35556141,5.89E-05,-8.45976941,0,0.00087655,0.0058784,9,0.111111111,1.908485019,300,300,0.011416,-1.94248604
0.023747,-3.248782496,0.0063846,-4.389732613,0.018875,0.0031593,4.10E-06,7,0.142857143,1.69019608,106,60,0.01316,-1.880744111
0.038137,-2.837306946,0.011931,-3.846646309,0.08122,0.0063903,2.21E-05,4,0.25,1.204119983,70,70,0.0084031,-2.075560468
4.02E-05,-8.791547894,0.00098579,-6.012431183,7.91E-12,0.0012682,0.00012677,13,0.076923077,2.227886705,180,180,0.012113,-1.916748283
0.002615,-5.165056614,0.0012205,-5.826924432,0.022591,0.00076635,6.23E-06,11,0.090909091,2.08278537,100,100,0.0062785,-2.202144101
5.56E-19,-36.50985042,0.0015562,-5.615869178,0,0.023174,0.15541,2,0.5,0.602059991,300,300,0.014904,-1.826697158
2.60E-06,-11.1700533,0.0022243,-5.305613276,0,0.002383,1.08E-05,11,0.090909091,2.08278537,327,156,0.012272,-1.911084653
0.0054908,-4.52072875,0.0017178,-5.530054803,0.011694,0.00092005,3.18E-06,13,0.076923077,2.227886705,70,70,0.012779,-1.89350313
0.0002339,-7.261939556,0.0057302,-4.483660439,4.60E-11,0.0073718,0.00073689,6,0.166666667,1.556302501,180,180,0.014999,-1.823937695
0.0017867,-5.495896725,0.00083391,-6.157761636,0.015436,0.00052361,4.26E-06,12,0.083333333,2.158362492,100,100,0.0051053,-2.291978733
7.57E-20,-38.24180824,0.0002119,-7.347738087,0,0.0031556,0.021162,3,0.333333333,0.954242509,300,300,0.0045662,-2.34044507
0.00020621,-7.371380556,0.00028668,-7.085205208,0.00086819,0.00022136,2.68E-06,6,0.166666667,1.556302501,174,130,0.00044394,-3.352675722
0.001528,-5.631753292,0.00047802,-6.641107865,0.0032541,0.00025603,8.86E-07,18,0.055555556,2.51054501,70,70,0.0068176,-2.166368483
9.34E-06,-10.05930625,0.00022872,-7.281391715,1.84E-12,0.00029425,2.94E-05,15,0.066666667,2.352182518,180,180,0.0037418,-2.426919429
0.017046,-3.536755032,0.0079559,-4.198621369,0.14726,0.0049954,4.06E-05,6,0.166666667,1.556302501,100,100,0.012177,-1.914459694
1.87E-19,-37.45631679,0.0005224,-6.563993663,0,0.0077794,0.052171,3,0.333333333,0.954242509,300,300,0.011257,-1.948577334
3.46E-06,-10.9218478,0.00043529,-6.72244262,2.64E-11,0.00090787,0.00066315,13,0.076923077,2.227886705,112,229,0.011986,-1.921325727
0.015862,-3.599284109,0.0049625,-4.60859896,0.033782,0.0026579,9.20E-06,6,0.166666667,1.556302501,70,70,0.007864,-2.104356495
0.00020077,-7.394602362,0.0049185,-4.616334649,3.95E-11,0.0063276,0.00063251,6,0.166666667,1.556302501,180,180,0.012874,-1.890286495
0.0090011,-4.091408827,0.0042012,-4.753253286,0.077763,0.0026379,2.15E-05,7,0.142857143,1.69019608,100,100,0.0087519,-2.057897653
1.85E-20,-39.46565654,5.19E-05,-8.569665284,0,0.00077312,0.0051848,5,0.2,1.397940009,300,300,0.0031076,-2.507574887
0.0023118,-5.272099481,0.0026545,-5.152034541,0.012873,0.0022402,0.00012062,8,0.125,1.806179974,60,140,0.009291,-2.03193754
0.14737,-1.663181833,0.046103,-2.672541627,0.31385,0.024693,8.54E-05,1,1,0,70,70,0.0020294,-2.692632344
2.15E-05,-9.33512308,0.00052553,-6.558804974,4.22E-12,0.00067609,6.76E-05,20,0.05,2.602059991,180,180,0.015284,-1.815762971
0.0055635,-4.509303815,0.0025967,-5.171156444,0.048064,0.0016305,1.33E-05,9,0.111111111,1.908485019,100,100,0.0089422,-2.048555621
4.65E-21,-40.66509409,1.30E-05,-9.772113295,0,0.00019396,0.0013008,11,0.090909091,2.08278537,300,300,0.0037735,-2.423255646
6.32E-05,-8.398565843,0.00036125,-6.884384288,2.06E-06,0.00038077,2.30E-05,15,0.066666667,2.352182518,156,163,0.0048516,-2.314115013
0.054111,-2.53342888,0.016928,-3.542788699,0.11524,0.0090669,3.14E-05,4,0.25,1.204119983,70,70,0.011923,-1.923614456
7.71E-05,-8.225891244,0.0018876,-5.448180063,1.52E-11,0.0024284,0.00024274,8,0.125,1.806179974,180,180,0.0087836,-2.05632745
0.00044843,-6.696610682,0.0002093,-7.358461543,0.003874,0.00013142,1.07E-06,14,0.071428571,2.292256071,100,100,0.001744,-2.758453519
1.99E-20,-39.40229385,5.56E-05,-8.509850417,0,0.00082834,0.0055551,5,0.2,1.397940009,300,300,0.0033295,-2.477620981
0.0001521,-7.635741572,0.023871,-3.244258774,4.70E-11,0.048983,0.030502,2,0.5,0.602059991,130,225,0.014618,-1.835112042
0.0050046,-4.601261257,0.0015657,-5.610582897,0.010658,0.00083858,2.90E-06,14,0.071428571,2.292256071,70,70,0.013508,-1.869408948
0.00023093,-7.273039289,0.0056575,-4.494750875,4.54E-11,0.0072783,0.00072755,6,0.166666667,1.556302501,180,180,0.014808,-1.829503594
0.0085425,-4.136830025,0.0039871,-4.798685743,0.073801,0.0025035,2.04E-05,9,0.111111111,1.908485019,100,100,0.01373,-1.862329463
4.94E-21,-40.6125461,1.38E-05,-9.720241827,0,0.00020599,0.0013814,15,0.066666667,2.352182518,300,300,0.0074518,-2.12773881
0.010346,-3.970455052,0.0017941,-5.492306708,3.57E-28,0.00072655,2.42E-08,15,0.066666667,2.352182518,229,45,0.014333,-1.843662899
0.0019518,-5.419129373,0.00061062,-6.42845795,0.0041568,0.00032705,1.13E-06,16,0.0625,2.408239965,70,70,0.006881,-2.162348442
4.79E-05,-8.639328973,0.0011732,-5.861255891,9.42E-12,0.0015093,0.00015087,10,0.1,2,180,180,0.0085299,-2.06905606
0.0027404,-5.124372082,0.001279,-5.786258911,0.023675,0.0008031,6.53E-06,16,0.0625,2.408239965,100,100,0.013921,-1.856329567
1.11E-21,-41.90935404,3.11E-06,-11.01447922,0,4.63E-05,0.00031082,20,0.05,2.602059991,300,300,0.0029807,-2.525681732
4.68E-08,-14.65950829,0.00014026,-7.706132331,8.37E-22,0.00045349,0.00073774,14,0.071428571,2.292256071,140,258,0.0085616,-2.067445066
0.004893,-4.620849568,0.0015308,-5.630163093,0.010421,0.00081988,2.84E-06,12,0.083333333,2.158362492,70,70,0.0097032,-2.013085017
4.09E-05,-8.776553384,0.0010013,-5.998871568,8.04E-12,0.0012882,0.00012877,14,0.071428571,2.292256071,180,180,0.014269,-1.845606462
0.16659,-1.556702144,0.077756,-2.218532178,1.4392,0.048823,0.00039719,2,0.5,0.602059991,100,100,0.013223,-1.878670002
2.98E-21,-41.05156747,8.34E-06,-10.1576679,0,0.00012425,0.00083327,20,0.05,2.602059991,300,300,0.0079909,-2.097404304
1.48E-11,-21.65947657,5.27E-05,-8.55637877,1.29E-52,0.00043043,0.0028469,11,0.090909091,2.08278537,163,312,0.0096081,-2.017362485
0.011769,-3.858520874,0.0036818,-4.867879613,0.025064,0.001972,6.82E-06,9,0.111111111,1.908485019,70,70,0.013128,-1.881801432
0.0019226,-5.432222124,0.047101,-2.653939745,3.78E-10,0.060596,0.0060572,1,1,0,180,180,0.0034247,-2.465377466
0.073509,-2.267318971,0.03431,-2.929158564,0.63506,0.021543,0.00017526,2,0.5,0.602059991,100,100,0.0058346,-2.233988912
3.20E-20,-38.98970004,8.95E-05,-8.096353929,0,0.0013323,0.0089346,7,0.142857143,1.69019608,300,300,0.010496,-1.978976178
6.93E-13,-24.31853353,1.34E-05,-9.745790403,5.41E-232,8.38E-05,0.00026443,12,0.083333333,2.158362492,225,280,0.0014269,-2.845606462
0.00071438,-6.292141425,0.00022349,-7.301483809,0.0015214,0.0001197,4.14E-07,19,0.052631579,2.557507202,70,70,0.0035515,-2.449588181
7.01E-05,-8.308563964,0.0017172,-5.53035824,1.38E-11,0.0022092,0.00022083,4,0.25,1.204119983,180,180,0.0019977,-2.69946973
0.0057805,-4.476069189,0.002698,-5.137916109,0.049939,0.0016941,1.38E-05,9,0.111111111,1.908485019,100,100,0.009291,-2.03193754
1.47E-19,-37.66536533,0.00041204,-6.770121243,0,0.0061359,0.041149,3,0.333333333,0.954242509,300,300,0.0088787,-2.051650618
0.00060066,-6.442742576,0.00043669,-6.719653506,0.0041006,0.00032635,1.10E-05,20,0.05,2.602059991,45,123,0.008847,-2.053203973
0.0053159,-4.548846395,0.0016631,-5.558163273,0.011321,0.00089074,3.08E-06,9,0.111111111,1.908485019,70,70,0.0059297,-2.226967278
7.65E-05,-8.23267713,0.001874,-5.454460827,1.50E-11,0.0024109,0.00024099,8,0.125,1.806179974,180,180,0.0087202,-2.059473554
0.089889,-2.092586902,0.041955,-2.754432549,0.77657,0.026343,0.00021431,2,0.5,0.602059991,100,100,0.0071347,-2.146624283
1.66E-20,-39.55978382,4.64E-05,-8.666964039,0,0.0006911,0.0046347,11,0.090909091,2.08278537,300,300,0.013445,-1.871439193
1.04E-18,-35.96593332,1.69E-05,-9.544226591,0,0.00030888,0.0035533,12,0.083333333,2.158362492,258,323,0.010433,-1.981590793
0.0031132,-5.013585956,0.00097396,-6.022917758,0.0066302,0.00052165,1.81E-06,14,0.071428571,2.292256071,70,70,0.0084031,-2.075560468
3.15E-05,-9.003378892,0.00077133,-6.225519554,6.19E-12,0.00099231,9.92E-05,11,0.090909091,2.08278537,180,180,0.0067859,-2.168392545
0.00086693,-6.124031936,0.00040463,-6.785883842,0.0074896,0.00025406,2.07E-06,20,0.05,2.602059991,100,100,0.006881,-2.162348442
1.48E-22,-43.65947657,4.14E-07,-12.76599932,0,6.16E-06,4.13E-05,8,0.125,1.806179974,300,300,6.34E-05,-4.197910742
7.82E-40,-78.21358649,9.42E-06,-10.05189819,0,0.0024379,0.17097,2,0.5,0.602059991,312,399,0.01576,-1.802443787
0.0075167,-4.247945565,0.0023516,-5.257273097,0.016008,0.0012595,4.36E-06,11,0.090909091,2.08278537,70,70,0.012525,-1.902222265
1.22E-05,-9.827280339,0.0002988,-7.049238814,2.40E-12,0.0003844,3.84E-05,17,0.058823529,2.460897843,180,180,0.0062785,-2.202144101
0.0068915,-4.323372479,0.0032165,-4.985232889,0.059537,0.0020196,1.64E-05,8,0.125,1.806179974,100,100,0.0087519,-2.057897653
5.13E-19,-36.57976527,0.001437,-5.685086464,0,0.021399,0.14351,2,0.5,0.602059991,300,300,0.013762,-1.861318446
0.011649,-3.867422709,0.0019135,-5.436343067,0,0.00066316,7.96E-10,10,0.1,2,280,26,0.0071347,-2.146624283
0.038684,-2.824937251,0.012102,-3.834285703,0.082385,0.0064819,2.24E-05,5,0.2,1.397940009,70,70,0.013318,-1.875560989
1.01E-05,-9.991357252,0.00024774,-7.212007733,1.99E-12,0.00031871,3.19E-05,13,0.076923077,2.227886705,180,180,0.0030441,-2.516541085
0.31162,-1.012749354,0.14544,-1.674632268,2.6921,0.091323,0.00074295,1,1,0,100,100,0.0061834,-2.208772658
8.70E-21,-40.12096149,2.44E-05,-9.225220347,0,0.00036286,0.0024335,16,0.0625,2.408239965,300,300,0.014935,-1.825794773
1.92E-14,-27.43339754,3.97E-06,-10.80241899,1.21E-49,7.86E-05,0.0014631,19,0.052631579,2.557507202,123,375,0.014808,-1.829503594
0.017142,-3.531877018,0.0053627,-4.541232995,0.036507,0.0028723,9.94E-06,6,0.166666667,1.556302501,70,70,0.0084982,-2.070673052
3.28E-05,-8.968252313,0.00080327,-6.190276905,6.45E-12,0.0010334,0.0001033,14,0.071428571,2.292256071,180,180,0.011447,-1.941308317
0.0028028,-5.104815782,0.0013082,-5.76665171,0.024214,0.00082139,6.68E-06,16,0.0625,2.408239965,100,100,0.014238,-1.846551011
5.60E-20,-38.50362395,0.00015672,-7.609751154,0,0.0023338,0.015651,6,0.166666667,1.556302501,300,300,0.013508,-1.869408948
0.0061568,-4.421289908,0.0046532,-4.664496561,0,0.0024943,1.80E-07,9,0.111111111,1.908485019,323,98,0.010147,-1.99366234
0.066775,-2.350772207,0.02089,-3.36012312,0.14221,0.011189,3.87E-05,2,0.5,0.602059991,70,70,0.0036783,-2.434352853
0.00017838,-7.497307681,0.0043701,-4.71901725,3.51E-11,0.0056222,0.00056199,7,0.142857143,1.69019608,180,180,0.01557,-1.807711387
0.030462,-3.032483172,0.014218,-3.69432298,0.26317,0.0089274,7.26E-05,4,0.25,1.204119983,100,100,0.0096715,-2.014506164
4.34E-21,-40.72502054,1.21E-05,-9.834429259,0,0.00018089,0.0012131,13,0.076923077,2.227886705,300,300,0.004915,-2.308476478
3.55E-90,-178.8995433,1.29E-08,-15.77882058,0,6.62E-06,0.00058857,15,0.066666667,2.352182518,399,374,0.0017123,-2.766420143
0.0015499,-5.619392643,0.0004849,-6.628695632,0.0033009,0.00025971,8.99E-07,19,0.052631579,2.557507202,70,70,0.0077055,-2.113199175
4.37E-05,-8.719037126,0.001071,-5.940421058,8.60E-12,0.0013778,0.00013772,13,0.076923077,2.227886705,180,180,0.01316,-1.880744111
0.00023181,-7.269735666,0.0001082,-7.931545478,0.0020027,6.79E-05,5.53E-07,18,0.055555556,2.51054501,100,100,0.0014904,-2.826697158
1.03E-20,-39.97432555,2.90E-05,-9.075204004,0,0.00043143,0.0028933,8,0.125,1.806179974,300,300,0.0044394,-2.352675722
0.046231,-2.670133425,0.086548,-2.125485927,0.14305,0.086293,0.011561,1,1,0,26,162,0.0058663,-2.231635731
0.0058947,-4.459076585,0.0018441,-5.468431064,0.012554,0.00098772,3.42E-06,5,0.2,1.397940009,70,70,0.0020294,-2.692632344
0.00011109,-7.908650066,0.0027214,-5.130415239,2.18E-11,0.0035011,0.00034997,5,0.2,1.397940009,180,180,0.0049467,-2.305684427
0.012197,-3.827493952,0.0056929,-4.48933289,0.10537,0.0035745,2.91E-05,7,0.142857143,1.69019608,100,100,0.011859,-1.925951931
4.46E-21,-40.70133028,1.25E-05,-9.806179974,0,0.00018583,0.0012462,15,0.066666667,2.352182518,300,300,0.0067225,-2.172469189
0.017568,-3.510555354,0.0014873,-5.655202844,0,0.00046448,6.44E-12,14,0.071428571,2.292256071,375,36,0.0082763,-2.082163775
0.004114,-4.771471425,0.001287,-5.780842906,0.0087616,0.00068935,2.39E-06,15,0.066666667,2.352182518,70,70,0.012747,-1.894592014
6.65E-06,-10.35435671,0.00016282,-7.576584499,1.31E-12,0.00020947,2.09E-05,15,0.066666667,2.352182518,180,180,0.0026636,-2.574530994
0.01669,-3.555087327,0.0077901,-4.216913935,0.14419,0.0048914,3.98E-05,6,0.166666667,1.556302501,100,100,0.011923,-1.923614456
2.16E-20,-39.3310925,6.05E-05,-8.436489251,0,0.0009009,0.0060417,9,0.111111111,1.908485019,300,300,0.011733,-1.930590929
0.00090931,-6.082576066,0.00023121,-7.271986773,6.24E-05,0.00010364,5.29E-08,16,0.0625,2.408239965,98,37,0.0027588,-2.559279783
0.0017909,-5.493857327,0.00056028,-6.50318976,0.0038141,0.00030009,1.04E-06,18,0.055555556,2.51054501,70,70,0.0079909,-2.097404304
0.00018247,-7.477617056,0.0044703,-4.699326661,3.59E-11,0.005751,0.00057487,4,0.25,1.204119983,180,180,0.0052004,-2.28396325
0.0060885,-4.430979379,0.0028417,-5.092843545,0.0526,0.0017843,1.45E-05,10,0.1,2,100,100,0.012081,-1.917897116
3.31E-20,-38.96034401,9.27E-05,-8.065840532,0,0.0013806,0.0092586,1,1,0,300,300,0.00022197,-3.653705718
2.73E-51,-101.1276747,0.00028542,-7.089031196,0,0.032298,1.1612,1,1,0,374,344,0.01465,-1.834162375
0.004957,-4.609562162,0.0015508,-5.618888415,0.010557,0.0008306,2.87E-06,12,0.083333333,2.158362492,70,70,0.00983,-2.007446482
1.97E-05,-9.411067548,0.00048192,-6.6340501,3.87E-12,0.00061998,6.20E-05,20,0.05,2.602059991,180,180,0.014016,-1.853375911
0.010787,-3.934198643,0.0050346,-4.596070057,0.093188,0.0031612,2.57E-05,4,0.25,1.204119983,100,100,0.0034247,-2.465377466
4.41E-20,-38.71112282,0.00012361,-7.815892787,0,0.0018408,0.012345,6,0.166666667,1.556302501,300,300,0.010654,-1.972487308
0.016288,-3.576264479,0.026989,-3.137626413,0.045275,0.022009,0.00040309,2,0.5,0.602059991,162,136,0.0049467,-2.305684427
0.037947,-2.841645105,0.011872,-3.850952224,0.080816,0.0063584,2.20E-05,5,0.2,1.397940009,70,70,0.013064,-1.883923828
1.96E-05,-9.415487857,0.00048071,-6.636233687,3.86E-12,0.00061842,6.18E-05,15,0.066666667,2.352182518,180,180,0.007864,-2.104356495
4.00E-06,-10.79588002,1.86E-06,-11.46097411,3.45E-05,1.17E-06,9.53E-09,20,0.05,2.602059991,100,100,3.17E-05,-4.498940738
5.58E-21,-40.5067316,1.56E-05,-9.613750803,0,0.00023253,0.0015594,18,0.055555556,2.51054501,300,300,0.012113,-1.916748283
2.93E-11,-21.06626476,1.01E-05,-9.991357252,3.30E-23,0.00011948,0.0016254,15,0.066666667,2.352182518,36,375,0.012335,-1.908860846
0.00011154,-7.90513872,3.49E-05,-8.914349146,0.00023756,1.87E-05,6.47E-08,17,0.058823529,2.460897843,70,70,0.00044394,-3.352675722
1.06E-05,-9.949388269,0.00025974,-7.170922328,2.09E-12,0.00033415,3.34E-05,15,0.066666667,2.352182518,180,180,0.0042491,-2.371703048
0.00049006,-6.619501489,0.00022873,-7.28135374,0.0042337,0.00014362,1.17E-06,15,0.066666667,2.352182518,100,100,0.002188,-2.659952682
1.66E-20,-39.55978382,4.65E-05,-8.665094094,0,0.0006923,0.0046428,7,0.142857143,1.69019608,300,300,0.0054541,-2.263276904
0.0020735,-5.366591921,0.0012209,-5.826639813,0.013427,0.00085545,2.18E-05,13,0.076923077,2.227886705,37,113,0.010147,-1.99366234
0.017845,-3.496966895,0.0055828,-4.50629586,0.038005,0.0029902,1.03E-05,2,0.5,0.602059991,70,70,0.000983,-3.007446482
